ID,file_name,URL,actual_caption,google_colab_caption
1718,358114269_96fdb5f7c3.jpg,https://drive.google.com/uc?id=1FwSOLAaPPU923frVRPOkXBl57z1GnkMB,A bicycler rides his bike on the road next to rocks with snow .,a man riding a bike down a road 
1719,3591457224_88281dd04f.jpg,https://drive.google.com/uc?id=1HAzjEonCo2hHKyhRZtDY-18RmeX6hScP,A clown holding a broom with both arms raised .,a group of people are standing on a crowd 
1720,359082432_c1fd5aa2d6.jpg,https://drive.google.com/uc?id=1HMVOJE7RFBRoiJSbMOaNWy7zswvyoLT-,A lab dog is standing on a fallen tree trunk with a guy in the background .,a man is standing next to a dog 
1721,3576536763_3c8c4f232e.jpg,https://drive.google.com/uc?id=1HfAHI35RD4IwUIKl19gJRfqPupe_QAoI,A girl dressed in a pink sweatshirt and pink and white striped skirt plays in the waves at the beach .,a young girl in a surfboard 
1722,3565021218_d2bc1aa644.jpg,https://drive.google.com/uc?id=1LJp1Slm-RGKV8_jmFjCXKqUCZKRYJeuI,A little girl in a yellow dress lays on a wooden floor surrounded by flowers .,a woman holding a hat in a bed with a hat 
1723,3564742915_5f940b95b4.jpg,https://drive.google.com/uc?id=1M8INRzf9K86o0M2KtT8spdp4Mo5JsRdJ,Two hikers are climbing through a rocky and snowy passage in the mountains .,a group of people are sitting on a mountain 
1724,3582689770_e57ab56671.jpg,https://drive.google.com/uc?id=1MK6Opx6q436Lm674Z93PjfeGfVazTTUw,"Men , one walking , and one sitting balanced on a shaft .",a large group of people are flying through the air 
1725,3574244361_715ac347cd.jpg,https://drive.google.com/uc?id=1MXdu59D70GOtX0vCHwOuq4Ohg7REcURI,A child on a swing .,a man riding a skateboard 
1726,3591462960_86045906bd.jpg,https://drive.google.com/uc?id=1P4B0W5A-hEVYm6XI2enlc92igR7bPdid,A man is roping a bull in a rodeo while others in cowboy hats watch .,a cow is standing in a road 
1727,3589052481_059e5e2c37.jpg,https://drive.google.com/uc?id=1Q2HnTzuFPMxaUK_iaVXi9Flvo7GUkmEr,A man and a woman are smiling for the camera but the woman is not looking at the camera .,a woman holding a cell phone 
1728,3572346664_e1e6c77f11.jpg,https://drive.google.com/uc?id=1RI5zWpRP4-nTIodqRQLhez1zkReK8i8K,A girl in a sweater is blocking the suns rays .,a woman with a man holding a surfboard on a beach 
1729,357725852_6f55cb9abc.jpg,https://drive.google.com/uc?id=1S7Jx-b93vxz_vTb69xzFYyNi3MyPYfDs,"The two people are on the end of the dock with a boat behind them , and they are surrounded by water .",a boat is sitting on a lake 
1730,3591170729_406fdb74e5.jpg,https://drive.google.com/uc?id=1ScWd2gKKTczoI1gEM3WU8XEGmBh7sHHg,A boy is on a ramp with his hands down and his feet up on a skateboard .,a man is sitting on a skateboard 
1731,3565654691_22b97d3994.jpg,https://drive.google.com/uc?id=1Sgfqw9N0L3y2EQ5V7365jvXyPIvIFQdH,A man admires a rock formation on the water .,a man is on a body of water 
1732,3583293892_c96af8cd98.jpg,https://drive.google.com/uc?id=1TLXLf9fX1Pp7us7Lv2XMCj4kT2WQjaLM,A baseball pitcher in a red and white uniform throws the ball while his teammate watches .,a baseball player is standing on a field 
1733,3583903436_028b06c489.jpg,https://drive.google.com/uc?id=1UKjqExRNVn9j4mATFIgFGXNw8GHzkmN1,A boy is playing on a green swing in front of a wooden barn .,a man is standing on a skateboard 
1734,3587009091_37188fd07e.jpg,https://drive.google.com/uc?id=1XDQxPneFZHNKI9b8EO7h34W0-FPsYBvT,A dog is swimming through deep water near several ducks .,a bird is standing in the water 
1735,3574627719_790325430e.jpg,https://drive.google.com/uc?id=1XGdbdbg2ePQJhDHD3_azzVZ8qT2-OYxa,a group of young men sing out together .,a man in a suit holds a tie 
1736,3567604049_da9e1be4ba.jpg,https://drive.google.com/uc?id=1XHxwpwK3ioIUFwHEL6Y_jYBdYpyGz4Uz,A man is about to do a belly-smacker into the pool .,a man flying a kite in the air 
1737,3594822096_e1144b85d6.jpg,https://drive.google.com/uc?id=1X_W7ca38-iSiLhGpeJZ614ITyYx4R9p2,A biker moving quickly past trees .,a man riding a frisbee 
1738,3593220756_5c416c3ceb.jpg,https://drive.google.com/uc?id=1YmZtbqKGJ2XOZFebA-2Dijr4s55F_wh-,A man falling off of his surfboard .,a man riding a wave 
1739,3582742297_1daa29968e.jpg,https://drive.google.com/uc?id=1Z6INv0TbShYffyEmyhWjZkVHLmkxqqr-,A black dog and two brown and white dogs are romping in the mud .,a dog running in a frisbee 
1740,3568225554_73cdb19576.jpg,https://drive.google.com/uc?id=1bMUnD7zNcfNf933FE8TpcYPknAXmXxca,A man in red rock climbing .,a man riding a kite 
1741,3581451227_618854cea4.jpg,https://drive.google.com/uc?id=1bVzJh8tE9-Wt9GD3dxjoyK059VVjwl8Z,A flower girl and ring bearer watch the flower petals hit the grass .,a woman is holding a frisbee 
1742,3580082200_ea10bf2f68.jpg,https://drive.google.com/uc?id=1csoR-jId77NgT2sjKryx75FKHFucwgo-,A man and a brown dog in motion in the grass .,a man is standing on a bench 
1743,3590739067_58baffb3a7.jpg,https://drive.google.com/uc?id=1dvBhY_Vjz8-dX07pOS7EKcmvD0g3QCh-,A woman is outside playing the guitar .,a woman is holding a hat and a hat and a woman standing next to a suitcase 
1744,3591458156_f1a9a33918.jpg,https://drive.google.com/uc?id=1fXAAA7hFaZ8w4SyzOVGMPcy8kqsIpSMX,A cowboy gets kicked off a horse that is bucking,a horse is riding a horse 
1745,3583516290_1c87a13770.jpg,https://drive.google.com/uc?id=1g-usH_9yri_ocIOxypJJVaoHgWryu1_1,A crowd scene with people in yellow and white native clothing .,a group of people are sitting on a table 
1746,3570800810_978c993133.jpg,https://drive.google.com/uc?id=1hHh-dvcs33LakT_MYANfvgU57pqIiI6B,The children are playing in the water .,a man riding a snow 
1747,3584829998_25e59fdef3.jpg,https://drive.google.com/uc?id=1hkxmc0dNmjz0mpOkXu_44Vgfpx7mixDk,A white dog and a black and white dog are playing while two more black dogs move towards them .,a dog is standing in a frisbee 
1748,3566111626_9a35a7b2c0.jpg,https://drive.google.com/uc?id=1lKXzt7IiIfuofgD3grPEbTgab1EA5jG2,A bicyclist is attempting a trick over a jump nearby a bush and wooden building .,a man riding a trick on a ramp 
1749,3569755200_cef7ee2233.jpg,https://drive.google.com/uc?id=1mLa0WkH94HaqLgsPy779vs1B71vMc-Gj,The two young women are laughing outdoors by a tree trunk .,a woman sitting on a bench 
1750,3576840040_9356b5b10a.jpg,https://drive.google.com/uc?id=1n1kSmWMncTCVquWjt-3Em5fAiEQl0dvv,A BMX biker attempts a trick off his dirt bike .,a man riding a bike 
1751,3569420080_72fbe84751.jpg,https://drive.google.com/uc?id=1n6dzJKCZ6Bpvn_k7uvVYDCzKllxqR8S2,A man in a uniform stands next to a girl with purple hair holding a cup .,a man is holding a picture 
1752,3571675421_7e07ac07c5.jpg,https://drive.google.com/uc?id=1nA1LCAshrPFR-0j7qzbL5H27GmA4WYXV,A brown dog is running in the water by the beach .,a dog is standing on a body of a body of a body of a body of a body of a body of a body of a body of a body of a body of a body of a body of a body of a body of a body
1753,3574930742_9081bd2426.jpg,https://drive.google.com/uc?id=1nRDPlXjzVrkXPnL4MjY69YlbMg1pTMGc,A man asleep at a desk in a library reading room .,a table with a book and a book 
1754,3582814058_564776f26c.jpg,https://drive.google.com/uc?id=1seipuj9CNYadBar2i_vnh9j-hfOfCsNZ,A group of kids and two adults stand before a graffiti wall .,a group of people are standing in a street 
1755,3567061016_62768dcce1.jpg,https://drive.google.com/uc?id=1t2mixtXr5r_Yo6U2hOIiEsWqs1G4qAi2,A bird flying in the air,a bird is sitting on a grassy area 
1756,3586239953_da4fb3f775.jpg,https://drive.google.com/uc?id=1tsR4O7EXp7ARjxTIpLXrndQ-Knh6TjPy,Two children rolling down a grassy hill,a person is sitting on a bench 
1757,3589368949_0866846949.jpg,https://drive.google.com/uc?id=1ueBsel17W2tEzHZnt9gsK9T8zsu4l1Iv,A native American band plays instruments under a tent .,a man is standing next to a carnival 
1758,3595408539_a7d8aabc24.jpg,https://drive.google.com/uc?id=1ukVHU9_5SA5q_xUVbv68VkGySQDKGCBr,A man and a woman holding cups with another man nearby .,a man in a suit and a picture 
1759,3576250302_14779632bd.jpg,https://drive.google.com/uc?id=1urwWnobfvN3Ij7QS-KhP0B0doMllVyvd,A dirt bike kicks up dust .,a man riding a mountain 
1760,3584561689_b6eb24dd70.jpg,https://drive.google.com/uc?id=1w7myP5IdlfJxL-WegHbJwfnGUjYAuUm7,A group of boys play basketball together .,a group of people are playing frisbee 
1761,3565598162_56044bc2f7.jpg,https://drive.google.com/uc?id=1x_BZu2pruxz7F8ISgjDkQa5q0-OvuA30,The girls dance to the street musicians,a man is walking down a sidewalk 
1762,3590294974_4ef98f013e.jpg,https://drive.google.com/uc?id=1xtaiQA_uXu_zU70WAm5WvPMmBIKpO5H3,A man in a white tank hits a jump with his red BMX bicycle .,a man riding a skateboard 
1763,3584196366_a4b43d6644.jpg,https://drive.google.com/uc?id=1yTJo9zVvIcqyJJAKLlfNl1SFzj3ra_29,A flock of birds flying over a shoreline .,a group of people are standing on a beach 
1764,3577309234_c952c2af86.jpg,https://drive.google.com/uc?id=1yuF9y0blE3-afZPLURlOzb4Yf8UshQtf,A black bird is in mid-flight swooping downwards .,a bird perched on a tree 
1765,3541162969_68fa4a60df.jpg,https://drive.google.com/uc?id=12lTdXN_X6t5Mbo_SwD-q0FZZBkddcB8_,A girl has just jumped into the water as evident by the air bubbles around her .,a man riding a surfboard 
1766,3547499166_67fb4af4ea.jpg,https://drive.google.com/uc?id=191-COaTDVpmpWjpc08LNf4h1ys4JSaD_,The three people are dancing on a wood floor in kitchen clothing .,a group of people are standing in a carnival 
1767,3543294190_0037c59607.jpg,https://drive.google.com/uc?id=19zcuh9Nrqg5mN3tndDjEI2NZ6P37fddC,A man demonstrates how to ride a bicycle with only the back wheel on the ground .,a man riding a bike on a skateboard 
1768,3550255426_4ab03c0d6e.jpg,https://drive.google.com/uc?id=1C3O9a_Bk47sQ2eexBPa1-YV-zzV1AwlN,A female hurdle-jumper is caught in midair clearing a hurdle in a track-and-field setting .,a man throwing a frisbee 
1769,3563668905_689ed479c5.jpg,https://drive.google.com/uc?id=1DiIF2A9jBZ3sniu10-LLW_D2tFORiTD3,A biker wearing a helmet .,a man riding a bike down a road 
1770,356143774_ef3e93eede.jpg,https://drive.google.com/uc?id=1GHVxAO0nXUZy-y3RPtEUFOVAr9cBmCvA,A pair of long necked birds swimming .,a duck swimming in the water 
1771,3540155303_08225a4567.jpg,https://drive.google.com/uc?id=1J29sFftcNdNoNZsO6IYp7-cCuJyrYGAo,A cyclist is leaning his bicycle up on its front wheel .,a man riding a bike on a bike 
1772,3551170666_01df31412d.jpg,https://drive.google.com/uc?id=1JqQngKuN_9r5TwiqiTPd7bO80-2eXGO4,A golden retriever nurses puppies .,a dog laying on a cage 
1773,3549614763_42f34f3d1e.jpg,https://drive.google.com/uc?id=1KfFIECNMnV8-7Dm-f7U1EV5-gU0ty5xE,There are two girls sitting at a table reading menus while the waiter stands at the table .,a woman and a woman holding a woman 
1774,3555573680_41c1540a86.jpg,https://drive.google.com/uc?id=1MC44lmwOFpbmUmTnGJGXDq4wSpnOjRUL,A man in a flowered bathing suit waterskies on one ski while being pulled by a rope .,a man riding a skateboard 
1775,3545427060_c16a8b7dfd.jpg,https://drive.google.com/uc?id=1QSMmxR03DFS5znxivWmlWZ9_vcmbIsVD,A group of kids play around in water .,a man riding a surfboard 
1776,3545779287_8f52e06909.jpg,https://drive.google.com/uc?id=1SF8ngthAaiSWUJBuByeayA7X9j-F8yar,A black and brown dog has rope in its mouth .,a dog laying on a leash 
1777,3561543598_3c1b572f9b.jpg,https://drive.google.com/uc?id=1TtjGKIXkuBH3RczXmwa5XKJxpF41fC1Q,A group of men wearing uniforms with hats gather holding flags .,a group of people are standing in a field 
1778,3553225222_f5ebe44af1.jpg,https://drive.google.com/uc?id=1V-JI0fzabW_n3BFqOlXrhKVo_bugT1ZZ,A child in a graduation gown throws the cap in the air .,a man is holding a frisbee 
1779,3563461991_de05537878.jpg,https://drive.google.com/uc?id=1W-QjCYgjPLuSVDVFSBXiziYf2kg5IYYn,A bald man is taking shots of a body of water from a camera .,a man holding a boat 
1780,3552796830_2dd2aa9c2c.jpg,https://drive.google.com/uc?id=1WYzXKIjbr6MvfhI43Int1fKtPehEx4ff,Two men in camouflage pants are running past a parking lot .,a man riding a skateboard 
1781,3550253365_27d4c303cf.jpg,https://drive.google.com/uc?id=1YZpOjelg_Ur63bbCt8BokRJHlZExt6AP,A group of people sit on a rocky ledge with a scenic view behind them .,a man is standing on a horse 
1782,3562050678_4196a7fff3.jpg,https://drive.google.com/uc?id=1Yx5Rh3samkYZOJjE742Z1hziWfENZgqB,A group of people on a walkway .,a man riding a skateboard 
1783,3551281733_b43bf6f870.jpg,https://drive.google.com/uc?id=1ZRVsZ02hwyAxuJX2bJJUBBMe9mvvbIxW,A closeup of a hummingbird .,a small white and white bird is sitting on a branch 
1784,3559993787_c49644dcc5.jpg,https://drive.google.com/uc?id=1a0sVf_TbDMTKKs7q4vnOPxxnbDfzPiP4,A biker in the woods .,a man riding a bike on a road 
1785,3547524138_4157f660b0.jpg,https://drive.google.com/uc?id=1bG6ujLZ7ZqVxwDA66jpsSlZvibW1X6yX,Adults and children are playing with water balloons in the street .,a group of people are standing next to a carnival 
1786,3541474181_489f19fae7.jpg,https://drive.google.com/uc?id=1bwf78_TSvF3sjWerYfJ3fzyatDR35p5Y,A man snowboards .,a man riding skis on a snowy hill 
1787,3545793128_af3af544dc.jpg,https://drive.google.com/uc?id=1cYFpMGabvA7r6KUNElkFnROBCV9X52AV,A crowd of people gathered together and one woman is standing and holding a sign .,a crowd of people are standing on a field 
1788,3563871276_c8b2a00df5.jpg,https://drive.google.com/uc?id=1cgaCsU-KnL-Deokj_B3tEesHyEkSMKu4,A person stands on a boat in the ocean .,a person is riding a surfboard 
1789,3558370311_5734a15890.jpg,https://drive.google.com/uc?id=1eQRbzpkOT1AbnoBQGwksERRVBBWarh51,A cyclist is airborne over a jump in a public skate and bike park .,a man riding a trick on a road 
1790,3539817989_5353062a39.jpg,https://drive.google.com/uc?id=1exKJ_X6mFoAW3Eh7L3KCGJ6f_YXcfjbh,a man kneeling on the ground surrounded by several cats,a man is standing on a bench 
1791,3545652636_0746537307.jpg,https://drive.google.com/uc?id=1gjLMTc70D4hOvJtKPcrEt89jCAAH2jzk,A boy soccer player running down the field .,a young boy playing soccer ball 
1792,3543378438_47e2712486.jpg,https://drive.google.com/uc?id=1hBaVxSKZVBBCsmVIkzyjIC7xwVzqggbe,A man dressed in a green jacket is playing piano while a woman sings .,a man is sitting on a chair 
1793,354999632_915ea81e53.jpg,https://drive.google.com/uc?id=1hzKX0msC1fR9svTcpE3Z_6hq3mi5HGky,A person behind some bags inside an igloo .,a woman is sitting on a room 
1794,3556571710_19cee6f5bd.jpg,https://drive.google.com/uc?id=1lXGhAV3iEIyQxuIZBRwhi-qUqnh-tyOg,Four people posing for a photo in front of a pond .,a group of people are standing on a sidewalk 
1795,3560977956_e08d2cd531.jpg,https://drive.google.com/uc?id=1nx2asZkmaqO-CyCjQztFyTKwFuc5uFV2,A man and a woman are sitting in a rowboat on calm water .,a man riding a boat 
1796,3559374748_f18c7caa55.jpg,https://drive.google.com/uc?id=1pEw9Mm_i_3eKRhPe-IbBRAeGtEsqQBVu,a blue and grey race car driving on a dirt track .,a large passenger truck driving down a road 
1797,3547647914_4dd56a8c1b.jpg,https://drive.google.com/uc?id=1sne2a9nqjg7ugi7_WmkYyuFajZ6eV77n,A group of people standing in the street,a group of people sitting on a street 
1798,3552206648_123bf4ac82.jpg,https://drive.google.com/uc?id=1uumbam9C47lRVmwTQT8aMxciaC--BN_8,A swan is above water .,a bird is swimming in the water 
1799,3544233095_4bca71df1d.jpg,https://drive.google.com/uc?id=1vfhBIQGCsg8Xp7KpQK6vsl1mP-oc3r-s,A child alone on a beach holding a pail .,a man standing on a beach 
1800,3564007203_df2b8010f1.jpg,https://drive.google.com/uc?id=1-es1jp-KfnoRH4KEzgnuJ7E0lQghyBFo,A man is talking to a mounted policeman outside a stadium .,a man riding a horse 
1801,3547368652_0d85c665d3.jpg,https://drive.google.com/uc?id=1-i9ltm2IXe0oLbJEjfbecG0NUah6bLXG,A boy leaps off his skateboard over some steps near a house .,a man riding a trick on a skateboard 
1802,3546720729_38fff1bbd9.jpg,https://drive.google.com/uc?id=102whRYYe_QTc0-Vj3w_lwyWLcmEg5wKM,A man with a double bass and a man with a mandolin play music .,a man is standing in a horse 
1803,3559425864_0462d7613f.jpg,https://drive.google.com/uc?id=113rWk4WfpJhXwhSoEjogFr0Xzx2dUadB,A man is in the air with his bike and there 's another guy on his bike in the back with the water close by .,a man riding a skateboard 
1804,3543600125_223747ef4c.jpg,https://drive.google.com/uc?id=12uQeamXfkHLKBUZO1mn9MNUGh2ll_mY3,A lady laughs as she and a man drink coffee .,a man in a table 
1805,3563059800_c073081ce3.jpg,https://drive.google.com/uc?id=13BiCX__6qLDdheuYSPc82RXBcSXhbxhJ,A man in sunglasses sitting at a table full of various kinds of soda .,a man in a cellphone 
1806,3562470436_6e193643ce.jpg,https://drive.google.com/uc?id=13Wxpl0hK2oagvBPKDfV1mIjzDAkOZKB0,Three black dogs playing in a fenced area with a ball .,a dog running through a field 
1807,3541491057_61a49588d9.jpg,https://drive.google.com/uc?id=13p4WX3yDbn_WT-41VdtwAjkNYEEXawa7,Brown dog and German shepherd standing near each other in the grass near water .,a dog laying on a leash 
1808,3549583146_3e8bb2f7e9.jpg,https://drive.google.com/uc?id=14YwF_NimwmNVhPwMS97eOBL8BCpywVPA,a boy with a blue helmet is riding a bike,a young boy riding a motorcycle 
1809,3556485995_9cd40269e9.jpg,https://drive.google.com/uc?id=16SLQcnviXjL7ARR_TpLvaEPermushbUx,Two cricket players holding their sticks in the air .,a man holding a ball 
1810,3551447084_becc6a4666.jpg,https://drive.google.com/uc?id=17kIu81_sY-4_9iul8fVuoa3yhdYMYxUg,A dirt bike racer takes offf as others watch .,a man riding a motorcycle 
1811,3563673070_71fa0903ed.jpg,https://drive.google.com/uc?id=1808m_3RcviyELyo71QLJJ_YTQn8W3fmL,A kayaker in a red kayak paddles as an orange kayak approaches from behind .,a man riding a boat on a boat 
1812,3561130207_d1ed166daa.jpg,https://drive.google.com/uc?id=18FfntQDcL89Ik7JCtG5RVIUrZ8ROAOo-,A crowd of girls at a concert .,a group of people are standing on a room 
1813,3549277110_24d4064ccd.jpg,https://drive.google.com/uc?id=18sebO7d11GK7PS059DiLZLQMJr80D9iV,The two children are in the bed with comic books .,a young girl sitting on a bed 
1814,3541483943_9776baee7c.jpg,https://drive.google.com/uc?id=195lGdUNhnGpEiXw5ad0C1yB5vI1ZJKCr,A man performing a trick on a skateboard at a graffiti covered skate park .,a man riding a skateboard 
1815,3549673305_4dfd44e04a.jpg,https://drive.google.com/uc?id=19Dcg_3r4HWCB7NYDMlaK4gz9z-1_wGpy,A couple kissing on the neck on a busy street .,a man in a red umbrella 
1816,3546027589_253553252a.jpg,https://drive.google.com/uc?id=19G3E4NAQdugEXSBxuEN_eGjwRAayO9t2,A group of children playing soccer and talking outside a restaurant .,a group of people walking down a tennis court 
1817,3557316485_574a5f7a89.jpg,https://drive.google.com/uc?id=19mbrVF-_GhOpIlIi_VxofwVJniAekOoe,A man skateboarding .,a young man riding a trick on a skateboard 
1818,3558251719_3af5ae2d02.jpg,https://drive.google.com/uc?id=1AB6mPaceAEq2g5TJr7EBNT31_UDHhunA,A brown dog is standing on his back legs trying to reach something in the mans hand .,a man is standing on a frisbee 
1819,3549464203_8ab9c6160b.jpg,https://drive.google.com/uc?id=1AO36Hx7MP5G3dgdsb2Yhg4xqF0kMug4r,A child steps up on a playground toy as arms reach for her .,a woman is holding a woman standing next to a cellphone 
1820,3541141771_67d305c873.jpg,https://drive.google.com/uc?id=1BBy_XNtZqynRL5iRTehPpQ_8Qfnmwlk2,One person is tumbling on the ground next to another person with his shoes off .,a man riding a bike 
1821,3558438174_d8f41438a4.jpg,https://drive.google.com/uc?id=1CDUyjxu--N-Uba9b9UhUwF3MICNMRLh5,Two ladies in skimpy clothes pose next to an old fashioned car .,a man riding a bike 
1822,3544483327_830349e7bc.jpg,https://drive.google.com/uc?id=1CcTHyqmo1eBs96NpoIUsWb_iXBlVkSHv,"A man in all black is using a green bike to trick over a sign saying , "" Free Dinner "" .",a man riding a motorcycle on a sidewalk 
1823,3547600292_6f8aac7f2e.jpg,https://drive.google.com/uc?id=1DO3_PslsPUi1_p76e0Xv19daVMGcntnE,A bird with a bug in its mouth .,a bird is standing in the grass 
1824,3540598210_972f0ff573.jpg,https://drive.google.com/uc?id=1DcQQMY97GjX_PiWzfukB6M6ZE7kqzHBO,A girl in a pink flower dress .,a woman holding a red umbrella 
1825,3540515072_8c951b738b.jpg,https://drive.google.com/uc?id=1EyJQirkaoGrG_Pui_TyOrPALOEmAmtEv,A black dog jumping .,a dog laying down a leash 
1826,3562903245_85071bb5f9.jpg,https://drive.google.com/uc?id=1FAwD3krjnEJIN_Y7yVDD5Yztzhr5XxIi,A bike rider sits and watches as a fellow rider does a jump off a ramp .,a man riding a trick on a ramp 
1827,3552435734_04da83b905.jpg,https://drive.google.com/uc?id=1FSHv29FN31-0JVuhyZRVZztAAdBq4RPs,A black and white dog running through shallow water .,a dog laying on a frisbee 
1828,3555729342_cc7a3b67fd.jpg,https://drive.google.com/uc?id=1H6jjbeeFMmEl-WJTG4kbPFLD3CBkvpS2,A boy and a girl are standing near the water on a beach .,a man is holding a surfboard on a beach 
1829,3564312955_716e86c48b.jpg,https://drive.google.com/uc?id=1HaWOB-jg94wtfWGusJcIc4Prbf5XS5s0,A closeup of a young child wearing a pink bathing suit laying in shallow water at the beach .,a woman laying down a boat 
1830,3564436847_57825db87d.jpg,https://drive.google.com/uc?id=1Hju_e98pbvOMZOgdMBCIHAewEx1dqWTl,a boy in a red shirt riding a skateboard on the street,a man riding a bike on a sidewalk 
1831,3559429170_3183c404b9.jpg,https://drive.google.com/uc?id=1HwX6Nr1vLie7WoEg9Ax6Bh9OnoHBv_3d,"A boy wearing a helmet and no shirt , in the air on a bike .",a man riding a bike down a road 
1832,3560125106_691c292893.jpg,https://drive.google.com/uc?id=1IkftMXfmKWjElfDlq2DFSgbSibg8XbCM,A dog is jumping through a fiery obstacle .,a man is standing on a truck 
1833,3560771491_2a18b6241e.jpg,https://drive.google.com/uc?id=1IlzVBWSPyImCMVv1f2qyie517atZSxQ-,A dirty-blonde girl wearing a white tank top and blue jeans is standing in the middle of a green field and playing with dandelions .,a young man in a field 
1834,3555231025_73fa54fa29.jpg,https://drive.google.com/uc?id=1IwC04Y9l51I-MaJoAEbowxMXf_qup2cl,"A small girl , wearing a pink top and jeans , stands on a field , with others in the background .",a young girl playing a frisbee 
1835,3554210976_fbd0ef33a3.jpg,https://drive.google.com/uc?id=1KFZI8E1WvraonZ6u7HxaUCnyld1RQ7GN,A girl is standing on a snowy cliff .,a man riding a hill 
1836,3549408779_4d453db080.jpg,https://drive.google.com/uc?id=1KQ62H1n6nqUx7wygP3NnDDt5-ZO014ci,A black and white dog is swimming in some water,a dog laying on a grassy area 
1837,3544669026_1b5c0e6316.jpg,https://drive.google.com/uc?id=1Kem3T9Tql-puyLocVHxwEL7_y6YnY21D,A black dog jumps up to catch a white ball .,a dog is standing on a skateboard 
1838,3547313700_39368b9a2f.jpg,https://drive.google.com/uc?id=1KuxsFaFB8nRpXhFGpL0zbr-Wt0H6fBdC,Two dogs are facing each other on the grass beside a wooden fence .,a dog laying on a leash 
1839,3556390715_65c6d1e88b.jpg,https://drive.google.com/uc?id=1LIYL4G0TKZF9Rqd863BMdj__3ddivmFP,A brown and white dog with a brown and black bandanna running very fast .,a dog is standing in a leash 
1840,3546474710_903c3c9fd3.jpg,https://drive.google.com/uc?id=1NboAujBVKCyTKxitNJDNENWjrRoYS-bs,A bald man in a band is playing guitar in the spotlight .,a man riding a trick on a skateboard 
1841,3551787566_b5ebbe2440.jpg,https://drive.google.com/uc?id=1O6f-85wQljZr65oJiv05Y5KBIKfazSHr,A woman bicycles down the hill on a dirt trail .,a young man riding a bike on a bench 
1842,3559781965_d4ec00e506.jpg,https://drive.google.com/uc?id=1Pfa_AyqbYr8A_gtM9BpuMWoZzGooZfpS,A big tan dog wearing a muzzle running in green grass .,a dog laying on a grassy field 
1843,3560891822_7d4c1e3580.jpg,https://drive.google.com/uc?id=1QFiM5llUSLLMDU_woQHA-qDIQ8xLUhT_,A person skateboarding down a ramp at night .,a man is standing in a building 
1844,3550763985_800cfee7e4.jpg,https://drive.google.com/uc?id=1QiKYvSgVpVYNOycxPLEc1e89b9ju-K9Y,A man in a baseball cap does a skateboard jump on a half pipe .,a man riding a trick on a skateboard 
1845,3557148230_7fc843e5de.jpg,https://drive.google.com/uc?id=1RbIb3CaDLagT6KSTmFbY5bRux8rIz0wm,A boy standing on a tricycle .,a young boy in a lawn 
1846,3540416981_4e74f08cbb.jpg,https://drive.google.com/uc?id=1SHwIu7eJ3gKFZofAjuB4b_F9iJHQLCe1,A dog chases a stuffed animal attached to a string .,a dog laying on a field 
1847,3562001359_65c63aeda3.jpg,https://drive.google.com/uc?id=1SvlvsFuFLfv-s84zUHqXRr7IU1z507bN,A woman and a dog are riding in a kayak passing by some trees .,a man riding a boat 
1848,35506150_cbdb630f4f.jpg,https://drive.google.com/uc?id=1SyujU8T1TvMVtB3CEQ1JWS8jzDwW1KNL,A man in a red jacket is sitting on a bench whilst cooking a meal .,a man is sitting on a bench 
1849,3553374585_25b1bd6970.jpg,https://drive.google.com/uc?id=1Tel5O7UBGRPyInR5pcon6qezOhjHh18u,Several men walking past a tent notice a sign .,a man in a crowd 
1850,3548191125_514f47e493.jpg,https://drive.google.com/uc?id=1W3UNdlL51hNePjsMNwthfgSdrLLvn-Fl,A child in a red outfit jumping on a trampoline .,a man throwing a frisbee 
1851,3542418447_7c337360d6.jpg,https://drive.google.com/uc?id=1X1zqY1G2KDe6lv2XUz81bj3N4WCjHFb-,A black dog and a brown dog with a yellow foam soccer ball toy on a grassy field,a dog is standing on a field 
1852,3556792157_d09d42bef7.jpg,https://drive.google.com/uc?id=1XN-LQIzXYFegIl4KJnnvLZhIzCcMdSh6,A bunch of children sitting in chairs and standing on wooden floors .,a woman and woman and girl and girl in a room 
1853,3542771548_fcb8fa0cba.jpg,https://drive.google.com/uc?id=1XeU3evPEHFpo3GaN7U1vZ22tY56tqsX7,A horse and rider jumping a small fence .,a horse is riding a horse 
1854,3558796959_fc4450be56.jpg,https://drive.google.com/uc?id=1Yg5MDSGeKNNyXWca1VcMy2PVvrlThmbB,An asian tennis player returning a serve .,a man holding a tennis ball 
1855,3551003620_0b02d76f65.jpg,https://drive.google.com/uc?id=1_BVRmacrqyz4y7pLjDhpCLw3uC64dKz_,An inline skater in red pants and blue shirt skates between green cones .,a man riding a frisbee 
1856,3550276904_19de3561c5.jpg,https://drive.google.com/uc?id=1_JK2EphWCB5FBStkY6ke_SaizxAycCl9,An adult and a child sitting down and both are biting their finger nails .,a woman sitting on a bench 
1857,3539840291_1c3eed701d.jpg,https://drive.google.com/uc?id=1__JKGqqjf07ivUoa6i_lRVSO3e3M3851,A man is about to be tackled in the rugby game .,a group of people play with a frisbee 
1858,3547704737_57d42d5d9d.jpg,https://drive.google.com/uc?id=1_w0BzQlAssLabbXZGcnCox9G2dD965Q5,A jogger in red shorts is in the street .,a man in a frisbee 
